Month,Municipality,Nb.Floor,Nb.Room,Garage,Garden,Furnished,Promise,New.Project,Announcer.Type,price_m2,Region
Jul,ROUIBA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,180555.55555555556,EAST
Jul,BIR MOURAD RAIS,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,309210.5263157895,NORTH
Jul,BIR KHADEM,12,4,TRUE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,8e4,NORTH
Jul,BORDJ EL KIFFAN,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,168421.05263157896,EAST
Jul,CHERAGA,6,4,TRUE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,256410.2564102564,WEST
Jul,HUSSEIN DEY,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,14e4,NORTH
Jul,OULED FAYET,3,4,TRUE,FALSE,TRUE,FALSE,TRUE,AGENCE,266666.6666666667,WEST
Jul,BEB EZZOUAR,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,162500,EAST
Jul,ALGER,6,5,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,247058.82352941178,NORTH
Jul,BIR MOURAD RAIS,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,4e5,NORTH
Jun,BAB EL OUED,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,2e5,NORTH
Jun,BAB EL OUED,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,149122.80701754385,NORTH
Jun,BORDJ EL BAHRI,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,186046.51162790696,EAST
Jul,DRARIA,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,189189.1891891892,WEST
Jul,DRARIA,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,277777.77777777775,WEST
Jun,HUSSEIN DEY,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,236923.07692307694,NORTH
Jun,LES EUCALYPTUS,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,89333.33333333333,SOUTH
Jul,BIR MOURAD RAIS,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,342857.14285714284,NORTH
Jul,BIR KHADEM,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,263157.8947368421,NORTH
Jul,BIRTOUTA,5,4,FALSE,FALSE,FALSE,FALSE,TRUE,AGENCE,165e3,SOUTH
Jun,ALGER,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,1e5,NORTH
Jul,LES EUCALYPTUS,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,114942.52873563218,SOUTH
Jul,ZERALDA,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,123809.52380952382,WEST
Jun,DJISR KSENTINA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,178082.19178082192,SOUTH
Jul,BOLOGHINE IBN ZIRI,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,176470.58823529413,NORTH
Jun,BORDJ EL KIFFAN,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,94936.70886075949,EAST
Jul,BORDJ EL KIFFAN,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,110294.11764705883,EAST
Jul,EL ACHOUR,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,129333.33333333333,WEST
Jun,DJISR KSENTINA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,25e4,SOUTH
Jul,HYDRA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,457142.85714285716,NORTH
Jul,LES EUCALYPTUS,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,133333.33333333334,SOUTH
Jul,OULED FAYET,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,295081.9672131148,WEST
Jul,REGHAIA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,110119.04761904762,EAST
Jul,ZERALDA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,164285.7142857143,WEST
Jun,ALGER,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,271604.93827160494,NORTH
Jun,LES EUCALYPTUS,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,86956.52173913043,SOUTH
Jul,REGHAIA,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,BUREAU D'AFFAIRE,126086.95652173914,EAST
Jun,AIN BENIAN,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,168750,WEST
Jun,DJISR KSENTINA,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,191489.36170212767,SOUTH
Jun,BEB EZZOUAR,3,3,FALSE,TRUE,FALSE,TRUE,FALSE,PARTICULIER,242857.14285714287,EAST
Jul,BORDJ EL KIFFAN,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,102857.14285714286,EAST
Jul,BOUZAREAH,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,AGENCE,143750,NORTH
Jun,ALGER,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,115384.61538461539,NORTH
Jul,DELY BRAHIM,1,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,175e3,WEST
Jul,EL BIAR,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,25e4,NORTH
Jun,MOHAMMADIA,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,182758.62068965516,NORTH
Jul,REGHAIA,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,112500,EAST
Jul,SIDI MOUSSA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,113333.33333333333,SOUTH
Jun,SOUIDANIA,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,105882.35294117648,WEST
Jun,BORDJ EL KIFFAN,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,94936.70886075949,EAST
Jul,DELY BRAHIM,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,220930.23255813954,WEST
Jun,DELY BRAHIM,1,4,TRUE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,297520.6611570248,WEST
Jun,ZERALDA,10,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,128571.42857142857,WEST
Jun,BACH DJERRAH,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,66315.78947368421,NORTH
Jun,BENI MESSOUS,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,157142.85714285713,WEST
Jun,BORDJ EL KIFFAN,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,125e3,EAST
Jul,ALGER,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,BUREAU D'AFFAIRE,275e3,NORTH
Jul,ALGER,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,305882.35294117645,NORTH
Jul,CHERAGA,6,3,TRUE,FALSE,FALSE,FALSE,TRUE,BUREAU D'AFFAIRE,318518.51851851854,WEST
Jun,LES EUCALYPTUS,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,144230.76923076922,SOUTH
Jul,OULED FAYET,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,241071.42857142858,WEST
Jun,SAOULA,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,1e5,SOUTH
Jul,BEB EZZOUAR,11,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,288888.8888888889,EAST
Jun,BARAKI,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,121794.8717948718,SOUTH
Jun,BORDJ EL BAHRI,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,83333.33333333333,EAST
Jun,BOUZAREAH,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,185e3,NORTH
Jul,ALGER,7,4,TRUE,FALSE,TRUE,FALSE,FALSE,BUREAU D'AFFAIRE,314960.6299212598,NORTH
Jun,DRARIA,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,157142.85714285713,WEST
Jun,BIR MOURAD RAIS,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,241758.24175824175,NORTH
Jun,SAOULA,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,127272.72727272728,SOUTH
Jun,BAB EL OUED,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,98039.2156862745,NORTH
Jul,BEB EZZOUAR,10,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,256578.94736842104,EAST
Jul,BENI MESSOUS,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,239130.4347826087,WEST
Jul,BIR MOURAD RAIS,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,246666.66666666666,NORTH
Jul,BIR MOURAD RAIS,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,266666.6666666667,NORTH
Jul,ALGER,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,228571.42857142858,NORTH
Jun,DOUERA,1,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,146153.84615384616,SOUTH
Jul,EL ACHOUR,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,304123.7113402062,WEST
Jun,LES EUCALYPTUS,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,110666.66666666667,SOUTH
Jul,BIR MOURAD RAIS,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,218390.80459770115,NORTH
Jun,SOUIDANIA,1,3,TRUE,TRUE,FALSE,FALSE,TRUE,PARTICULIER,21e4,WEST
Jun,DJISR KSENTINA,1,4,TRUE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,172222.22222222222,SOUTH
Jul,BABA HASSEN,1,4,TRUE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,177419.35483870967,WEST
Jun,BIR KHADEM,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,15e4,NORTH
Jul,BIR KHADEM,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,BUREAU D'AFFAIRE,25e4,NORTH
Jun,CHERAGA,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,24e4,WEST
Jun,CHERAGA,1,4,FALSE,FALSE,FALSE,TRUE,TRUE,PARTICULIER,297520.6611570248,WEST
Jul,DELY BRAHIM,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,AGENCE,3e5,WEST
Jul,OULED FAYET,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,170909.0909090909,WEST
Jul,ZERALDA,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,141353.38345864663,WEST
Jun,AIN TAYA,8,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,121621.62162162163,EAST
Jun,AIN TAYA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,177631.57894736843,EAST
Jun,BEB EZZOUAR,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,260416.66666666666,EAST
Jun,HAMMA ANASSERS,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,192913.38582677164,NORTH
Jul,BIR KHADEM,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,305555.55555555556,NORTH
Jun,BIR KHADEM,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,128205.1282051282,NORTH
Jun,BORDJ EL BAHRI,10,3,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,122222.22222222222,EAST
Jun,BORDJ EL KIFFAN,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,148484.84848484848,EAST
Jun,BOUROUBA,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,18e4,NORTH
Jul,ALGER,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,312500,NORTH
Jun,CHERAGA,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,28e4,WEST
Jun,BOUZAREAH,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,264705.8823529412,NORTH
Jun,LES EUCALYPTUS,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,101562.5,SOUTH
Jun,LES EUCALYPTUS,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,142857.14285714287,SOUTH
Jul,MAHELMA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,156250,WEST
Jun,STAOUELI,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,206666.66666666666,WEST
Jul,ZERALDA,3,3,TRUE,FALSE,FALSE,FALSE,TRUE,BUREAU D'AFFAIRE,177500,WEST
Jun,ZERALDA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,160256.41025641025,WEST
Jul,BIR MOURAD RAIS,5,4,FALSE,FALSE,FALSE,FALSE,TRUE,BUREAU D'AFFAIRE,131250,NORTH
Jun,RAIS HAMIDOU,4,4,FALSE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,117500,NORTH
Jun,ZERALDA,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,208333.33333333334,WEST
Jul,CHERAGA,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,24e4,WEST
Jun,BIRTOUTA,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,111842.1052631579,SOUTH
Jun,DAR EL BEIDA,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,AGENCE,123750,EAST
Jun,EL HARRACH,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,141666.66666666666,NORTH
Jun,HYDRA,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,371428.5714285714,NORTH
Jun,AIN BENIAN,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,125e3,WEST
Jun,BORDJ EL KIFFAN,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,11e4,EAST
Jun,CHERAGA,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,PARTICULIER,273584.90566037735,WEST
Jun,CHERAGA,1,4,TRUE,FALSE,TRUE,FALSE,TRUE,PARTICULIER,214e3,WEST
Jun,EL ACHOUR,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,222222.22222222222,WEST
Jun,HUSSEIN DEY,2,4,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,245454.54545454544,NORTH
Jun,REGHAIA,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,78e3,EAST
Jul,ZERALDA,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,202380.95238095237,WEST
Jun,BOUZAREAH,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,3e5,NORTH
Jun,ALGER,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,115384.61538461539,NORTH
Jun,BIR MOURAD RAIS,2,5,TRUE,TRUE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,28e4,NORTH
Jun,AIN BENIAN,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,AGENCE,2e5,WEST
Jun,AIN BENIAN,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,115294.11764705883,WEST
Jun,DJISR KSENTINA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,201492.53731343284,SOUTH
Jun,BAB EL OUED,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,228571.42857142858,NORTH
Jun,HAMMA ANASSERS,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,2e5,NORTH
Jun,BIR MOURAD RAIS,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,230769.23076923078,NORTH
Jul,BIRTOUTA,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,1e5,SOUTH
Jun,BORDJ EL BAHRI,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,112359.55056179775,EAST
Jun,BORDJ EL KIFFAN,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,123188.40579710146,EAST
Jun,CHERAGA,8,3,FALSE,FALSE,TRUE,FALSE,TRUE,PARTICULIER,28e4,WEST
Jun,DRARIA,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,3e5,WEST
Jun,EL MARSA,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,171428.57142857142,EAST
Jun,MOHAMMADIA,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,294736.84210526315,NORTH
Jun,DJISR KSENTINA,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,111111.11111111111,SOUTH
Jun,BAB EL OUED,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,161111.11111111112,NORTH
Jun,BORDJ EL BAHRI,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,175e3,EAST
Jun,CHERAGA,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,281481.48148148146,WEST
Jun,DAR EL BEIDA,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,144444.44444444444,EAST
Jun,EL BIAR,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,306666.6666666667,NORTH
Jun,ZERALDA,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,175e3,WEST
Jun,BORDJ EL BAHRI,5,5,FALSE,TRUE,FALSE,FALSE,TRUE,AGENCE,66666.66666666667,EAST
Jun,BEB EZZOUAR,7,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,2e5,EAST
Jun,BARAKI,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,142857.14285714287,SOUTH
Jun,BENI MESSOUS,3,3,TRUE,FALSE,TRUE,FALSE,FALSE,BUREAU D'AFFAIRE,247311.82795698923,WEST
Jun,BORDJ EL KIFFAN,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,126760.56338028169,EAST
Jun,ALGER,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,237500,NORTH
Jun,DOUERA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,130769.23076923077,SOUTH
Jun,DRARIA,4,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,152777.77777777778,WEST
Jun,OULED CHEBEL,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,83333.33333333333,SOUTH
Jul,SIDI MHAMED,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,214285.7142857143,NORTH
Jun,TASSALA EL MERDJA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,114942.52873563218,SOUTH
Jun,CHERAGA,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,160869.5652173913,WEST
Jun,HYDRA,3,4,TRUE,FALSE,TRUE,FALSE,FALSE,BUREAU D'AFFAIRE,427272.7272727273,NORTH
Jun,HYDRA,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,398550.72463768115,NORTH
Jun,EL BIAR,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,306666.6666666667,NORTH
Jun,KOUBA,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,BUREAU D'AFFAIRE,46610.16949152543,NORTH
Jun,REGHAIA,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,233333.33333333334,EAST
Jun,AIN BENIAN,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,190789.47368421053,WEST
Jun,DJISR KSENTINA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,142857.14285714287,SOUTH
Jun,BEB EZZOUAR,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,268518.51851851854,EAST
Jun,BIRTOUTA,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,121428.57142857143,SOUTH
Jun,ALGER,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,223529.41176470587,NORTH
Jun,ALGER,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,187500,NORTH
Jun,KOUBA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,287500,NORTH
Jun,HAMMA ANASSERS,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,172222.22222222222,NORTH
Jun,BIRTOUTA,2,4,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,76470.58823529411,SOUTH
Jul,BIRTOUTA,2,4,FALSE,FALSE,FALSE,TRUE,TRUE,PARTICULIER,69148.93617021276,SOUTH
Jun,BORDJ EL BAHRI,4,4,TRUE,FALSE,FALSE,TRUE,TRUE,PARTICULIER,119230.76923076923,EAST
Jun,BORDJ EL BAHRI,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,184210.52631578947,EAST
Jun,ALGER,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,181250,NORTH
Jun,REGHAIA,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,139534.88372093023,EAST
Jun,ROUIBA,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,209523.80952380953,EAST
Jun,STAOUELI,4,4,FALSE,FALSE,TRUE,FALSE,FALSE,AGENCE,281250,WEST
Jun,ZERALDA,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,138461.53846153847,WEST
Jun,AIN BENIAN,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,AGENCE,141975.3086419753,WEST
Jun,DJISR KSENTINA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,166666.66666666666,SOUTH
Jun,ALGER,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,324675.32467532466,NORTH
Jun,REGHAIA,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,131944.44444444444,EAST
Jun,SIDI MHAMED,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,187500,NORTH
Jun,AIN BENIAN,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,204819.27710843374,WEST
Jun,BAB EL OUED,1,4,FALSE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,120481.92771084337,NORTH
Jun,BABA HASSEN,6,4,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,2e5,WEST
Jun,BIR KHADEM,6,4,FALSE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,25e4,NORTH
Jun,BORDJ EL BAHRI,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,16e4,EAST
Jun,ALGER,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,BUREAU D'AFFAIRE,231250,NORTH
Jun,ALGER,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,111111.11111111111,NORTH
Jun,DOUERA,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,194117.64705882352,SOUTH
Jun,DRARIA,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,28e4,WEST
Jun,DRARIA,2,4,TRUE,FALSE,FALSE,TRUE,FALSE,BUREAU D'AFFAIRE,233333.33333333334,WEST
Jun,EL ACHOUR,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,AGENCE,406593.4065934066,WEST
Jun,BACH DJERRAH,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,253333.33333333334,NORTH
May,HAMMA ANASSERS,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,156250,NORTH
Jun,BEN AKNOUN,6,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,214285.7142857143,NORTH
Jun,ALGER,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,220779.22077922078,NORTH
Jun,CHERAGA,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,237500,WEST
Jun,EL HARRACH,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,16e4,NORTH
Jun,HYDRA,1,3,FALSE,TRUE,FALSE,FALSE,TRUE,PARTICULIER,45e4,NORTH
Jun,LES EUCALYPTUS,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,131428.57142857142,SOUTH
Jun,LES EUCALYPTUS,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,69148.93617021276,SOUTH
Jun,OULED FAYET,1,3,FALSE,TRUE,TRUE,FALSE,TRUE,BUREAU D'AFFAIRE,226744.18604651163,WEST
Jun,SAOULA,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,15e4,SOUTH
Jun,ALGER,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,205607.47663551403,NORTH
Jun,DELY BRAHIM,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,233695.65217391305,WEST
Jun,LES EUCALYPTUS,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,15e4,SOUTH
Jun,ZERALDA,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,185714.2857142857,WEST
Jun,CHERAGA,3,5,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,238095.2380952381,WEST
Jun,LES EUCALYPTUS,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,14e4,SOUTH
Jun,SAOULA,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,179245.28301886792,SOUTH
Jun,DJISR KSENTINA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,18e4,SOUTH
May,DJISR KSENTINA,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,2e5,SOUTH
May,BABA HASSEN,6,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,184931.50684931508,WEST
Jun,HAMMA ANASSERS,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,186666.66666666666,NORTH
Jun,BIR KHADEM,3,3,TRUE,TRUE,TRUE,FALSE,TRUE,AGENCE,165e3,NORTH
Jun,BIR KHADEM,2,3,FALSE,FALSE,FALSE,FALSE,TRUE,AGENCE,165e3,NORTH
May,BORDJ EL KIFFAN,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,18e4,EAST
